"Rank","url","name","overallurl","Tuition and Fees","Enrollment","SAT","ACT","Median starting salary of alumni","Selectivity","Acceptance rate","Application deadline","Class sizes(<20,20-49,>=50)__001","Class sizes(<20,20-49,>=50)__002","Class sizes(<20,20-49,>=50)__003","Student-faculty ratio","4-year graduation rate","Total faculty(fulltime,parttime)","Total faculty(fulltime,parttime)____001","Total faculty(fulltime,parttime)____002","Best Business Schools","Best Business Schools__Accounting","Best Business Schools__Entrepreneurship","Best Business Schools__Executive MBA","Best Business Schools__Finance","Best Business Schools__Information Systems","Best Business Schools__International","Best Business Schools__Management","Best Business Schools__Marketing","Best Business Schools__Part-time MBA","Best Business Schools__Production / Operations","Best Business Schools__Supply Chain / Logistics","Best Education Schools","Best Education Schools__Student Counseling and Personnel Services","Best Education Schools__Technical / Vocational","Best Education Schools__Curriculum and Instruction","Best Education Schools__Education Policy","Best Education Schools__Educational Administration and Supervision","Best Education Schools__Educational Psychology","Best Education Schools__Elementary Teacher Education","Best Education Schools__Higher Education Administration","Best Education Schools__Secondary Teacher Education","Best Education Schools__Special Education","Best Business Schools__Nonprofit","Best Engineering Schools","Best Engineering Schools__Biomedical Engineering / Bioengineering","Best Engineering Schools__Aerospace / Aeronautical / Astronautical Engineering","Best Engineering Schools__Biological / Agricultural Engineering","Best Engineering Schools__Chemical Engineering","Best Engineering Schools__Civil Engineering","Best Engineering Schools__Computer Engineering","Best Engineering Schools__Electrical / Electronic / Communications Engineering","Best Engineering Schools__Materials Engineering","Best Engineering Schools__Environmental / Environmental Health Engineering","Best Engineering Schools__Industrial / Manufacturing / Systems Engineering","Best Engineering Schools__Mechanical Engineering","Best Engineering Schools__Nuclear Engineering","Best Engineering Schools__Petroleum Engineering","Best Law Schools","Best Law Schools__Clinical Training","Best Law Schools__Trial Advocacy","Best Law Schools__Dispute Resolution","Best Law Schools__Environmental Law","Best Law Schools__Health Care Law","Best Law Schools__Intellectual Property Law","Best Law Schools__International Law","Best Law Schools__Legal Writing","Best Law Schools__Part-time Law","Best Law Schools__Tax Law","Best Medical Schools: Primary Care","Best Medical Schools: Research","Best Medical Schools: Research__Anesthesiology","Best Medical Schools: Research__Internal Medicine","Best Medical Schools: Research__Pediatrics","Best Medical Schools: Research__Obstetrics and Gynecology","Best Medical Schools: Research__Psychiatry","Best Medical Schools: Research__Radiology","Best Medical Schools: Research__Surgery","Audiology","Best Nursing Schools: Doctor of Nursing Practice","Best Nursing Schools: Master's","Best Nursing Schools: Master's__Clinical Nurse Leader","Best Nursing Schools: Master's__Nurse Practitioner: Adult / Gerontology, Acute Care","Best Nursing Schools: Master's__Nurse Practitioner: Adult / Gerontology, Primary Care","Best Nursing Schools: Master's__Nurse Practitioner: Family","Best Nursing Schools: Master's__Nurse Practitioner: Pediatric, Primary Care","Best Nursing Schools: Master's__Nurse Practitioner: Psychiatric / Mental Health, Across the Lifespan","Best Nursing Schools: Master's__Nursing Administration","Best Nursing Schools: Master's__Nursing Informatics","Biological Sciences","Biological Sciences__Cell Biology","Biological Sciences__Neuroscience / Neurobiology","Biological Sciences__Genetics / Genomics / Bioinformatics","Biological Sciences__Microbiology","Biological Sciences__Ecology / Evolutionary Biology","Biological Sciences__Biochemistry / Biophysics / Structural Biology","Chemistry","Chemistry__Analytical","Chemistry__Biochemistry","Chemistry__Inorganic","Chemistry__Organic","Chemistry__Physical","Chemistry__Theoretical","Clinical Psychology","Computer Science","Computer Science__Artificial Intelligence","Computer Science__Programming Language","Criminology","Computer Science__Systems","Computer Science__Theory","Earth Sciences","Earth Sciences__Environmental Sciences","Earth Sciences__Geochemistry","Earth Sciences__Geology","Earth Sciences__Paleontology","Earth Sciences__Geophysics and Seismology","Economics","Economics__Development Economics","Economics__Econometrics","Economics__Industrial Organization","Economics__International Economics","Economics__Labor Economics","Economics__Macroeconomics","Economics__Microeconomics","Economics__Public Finance","English","English__18th Through 20th Century British Literature","English__African-American Literature","English__American Literature After 1865","English__Literary Criticism and Theory","English__American Literature Before 1865","English__Gender and Literature","English__Medieval / Renaissance Literature","Best Fine Arts Programs","Best Fine Arts Programs__Glass","Best Fine Arts Programs__Ceramics","Best Fine Arts Programs__Printmaking","Best Fine Arts Programs__Graphic Design","Best Fine Arts Programs__Painting / Drawing","Best Fine Arts Programs__Photography","Best Fine Arts Programs__Sculpture","Best Fine Arts Programs__Time-Based Media / New Media","Health Care Management","History","History__African History","History__Cultural History","History__African-American History","History__Women's History","History__Asian History","History__European History","History__Latin American History","History__Modern U.S. History","Best Library and Information Studies Programs","Best Library and Information Studies Programs__Archives and Preservation","Best Library and Information Studies Programs__Digital Librarianship","Best Library and Information Studies Programs__Health Librarianship","Best Library and Information Studies Programs__Information Systems","Best Library and Information Studies Programs__Law Librarianship","Best Library and Information Studies Programs__School Library Media","Best Library and Information Studies Programs__Services for Children and Youth","History__U.S. Colonial History","Mathematics","Mathematics__Logic","Mathematics__Algebra / Number Theory / Algebraic Geometry","Mathematics__Analysis","Mathematics__Applied Math","Mathematics__Discrete Mathematics and Combinatorics","Mathematics__Geometry","Nursing-Midwifery","Occupational Therapy","Pharmacy","Physical Therapy","Physician Assistant","Mathematics__Topology","Nursing-Anesthesia","Physics","Physics__Atomic / Molecular / Optical","Physics__Condensed Matter","Physics__Cosmology / Relativity / Gravity","Physics__Elementary Particles / Field / String Theory","Physics__Nuclear","Physics__Plasma","Physics__Quantum","Political Science","Political Science__American Politics","Political Science__Comparative Politics","Political Science__International Politics","Political Science__Political Methodology","Political Science__Political Theory","Psychology","Psychology__Industrial and Organizational Psychology","Psychology__Behavioral Neuroscience","Psychology__Cognitive Psychology","Psychology__Developmental Psychology","Psychology__Experimental Psychology","Psychology__Social Psychology","Public Health","Rehabilitation Counseling","Social Work","Best Public Affairs Programs","Best Public Affairs Programs__Environmental Policy and Management","Best Public Affairs Programs__Information and Technology Management","Best Public Affairs Programs__Homeland/National Security and Emergency Management","Best Public Affairs Programs__Health Policy and Management","Best Public Affairs Programs__Public Finance and Budgeting","Best Public Affairs Programs__International Global Policy and Administration","Best Public Affairs Programs__Local Government Management","Best Public Affairs Programs__Nonprofit Management","Best Public Affairs Programs__Public Management and Leadership","Best Public Affairs Programs__Public Policy Analysis","Best Public Affairs Programs__Social Policy","Best Public Affairs Programs__Urban Policy","Sociology","Speech-Language Pathology","Sociology__Historical Sociology","Sociology__Economic Sociology","Sociology__Sex and Gender","Sociology__Social Psychology","Sociology__Social Stratification","Sociology__Sociology of Culture","Statistics","Veterinary Medicine","Sociology__Sociology of Population"
"#230-#301","https://premium.usnews.com/best-colleges/augusta-university-1579","Augusta University","https://premium.usnews.com/best-colleges/augusta-university-1579/overall-rankings","$23,606 (out-of-state), $8,634 (in-state)","5,291","N/A","20-26","$45,400","Less selective","76%","N/A","N/A","N/A","N/A","N/A","0%","","412","227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","84","","","","","","","","","97","136","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","","136","57","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#226","https://premium.usnews.com/best-colleges/umsl-2519","University of Missouri--St. Louis","https://premium.usnews.com/best-colleges/umsl-2519/overall-rankings","$27,327 (out-of-state), $10,275 (in-state)","13,812","1065-1225","22-27","$47,000","More selective","76%","Aug. 20","55.2%","38%","6.8%","18:1","32%","","432","393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","82","","","","","","","","","112","","","","","","","154","","","","","","","102","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167","","","","","","","","","72","123","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/eastern-michigan-university-2259","Eastern Michigan University","https://premium.usnews.com/best-colleges/eastern-michigan-university-2259/overall-rankings","$12,430 (out-of-state), $12,430 (in-state)","16,997","840-1310","19-25","$43,900","Selective","73%","rolling","38.6%","57.7%","3.6%","17:1","14%","","760","559","179","","","","","","","","","","","","153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","","","","","","","","","","","","","","","","","","","","202","","","","","","","","","105","","","","","","","","","","","","","","","120","","","","","","","","",""
"#226","https://premium.usnews.com/best-colleges/southern-illinois-university-carbondale-1758","Southern Illinois University--Carbondale","https://premium.usnews.com/best-colleges/southern-illinois-university-carbondale-1758/overall-rankings","$14,704 (out-of-state), $14,704 (in-state)","10,987","920-1130","20-26","$47,300","Selective","76%","May 1","57.2%","37.5%","5.3%","14:1","23%","","833","165","","","","","","","","","","","","","108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190","","","","","","","122","","","","","","","102","","","","","","","","","","","","","","","","","","","","","","85","","","","","","","","98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","","","","","","","","","","","","","","","","","181","","","","","","","","4","105","135","","","","","","","","","","","","","","120","","","","","","","","",""
"#221","https://premium.usnews.com/best-colleges/california-state-university-fullerton-1137","California State University--Fullerton","https://premium.usnews.com/best-colleges/california-state-university-fullerton-1137/overall-rankings","$16,374 (out-of-state), $6,870 (in-state)","34,920","1020-1180","19-24","$46,800","Selective","46%","Nov. 30","22%","69.3%","8.7%","23:1","1%","","1,057","1,240","152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","105","135","","","","","","","","","","","","","","141","","","","","","","","",""
"#221","https://premium.usnews.com/best-colleges/new-mexico-state-university-2657","New Mexico State University","https://premium.usnews.com/best-colleges/new-mexico-state-university-2657/overall-rankings","$23,508 (out-of-state), $7,368 (in-state)","11,713","910-1160","18-23","$48,900","Selective","64%","rolling","48.5%","41.5%","10%","16:1","18%","","639","337","163","","","","","","","","","","","","112","","","","","","","","","","","","145","","61","","98","99","118","70","","","126","","","","","","","","","","","","","","","","","","","","","","","","","136","146","","","","","","","","","175","","","","","","","154","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","","","","","","","","114","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","","","","","","","","","","","","","","124","","","","","","","","","","","","","","181","","","","","","","","","128","","","","","","","","","","","","","","","120","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/florida-atlantic-university-1481","Florida Atlantic University","https://premium.usnews.com/best-colleges/florida-atlantic-university-1481/overall-rankings","$21,595 (out-of-state), $6,039 (in-state)","25,025","1060-1220","21-26","$46,200","Selective","60%","May 1","29.3%","53%","17.7%","24:1","24%","","826","495","152","","","","","","","","","","","","158","","","","","","","","","","","","144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","32","","","","","","","","","235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","","","","","","","","24","128","87","","","","","","","","","","","","","","183","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/boise-state-university-1616","Boise State University","https://premium.usnews.com/best-colleges/boise-state-university-1616/overall-rankings","$23,776 (out-of-state), $7,693 (in-state)","20,767","940-1160","21-26","$47,400","Selective","84%","N/A","33.8%","55.3%","10.9%","17:1","19%","","757","769","168","","","","","","","","","","","","54","","","","","","","","","","","","69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","","","","","","","","","","","","","","","","","","","","","","","180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","96","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/florida-am-university-1480","Florida A&M University","https://premium.usnews.com/best-colleges/florida-am-university-1480/overall-rankings","$17,725 (out-of-state), $5,785 (in-state)","8,024","1000-1140","18-22","$46,600","Selective","46%","May 15","31.2%","54.8%","13.9%","16:1","N/A","","543","132","","","","","","","","","","","","","180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126","88","","","","","","","","","","","","","","","","","","","","","","","","","","","","128","","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/lindenwood-2480","Lindenwood University","https://premium.usnews.com/best-colleges/lindenwood-2480/overall-rankings","$17,600","6,948","980-1170","20-25","$41,900","Selective","74%","rolling","68.3%","31.6%","0.1%","13:1","31%","","292","1,038","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/gardner-webb-2929","Gardner-Webb University","https://premium.usnews.com/best-colleges/gardner-webb-2929/overall-rankings","$31,460","2,207","1000-1200","19-25","$39,100","Selective","53%","rolling","72.6%","27.4%","< 1%","13:1","48%","","159","179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/kennesaw-state-university-1577","Kennesaw State University","https://premium.usnews.com/best-colleges/kennesaw-state-university-1577/overall-rankings","$21,158 (out-of-state), $7,432 (in-state)","32,945","1080-1240","21-26","$49,700","Selective","61%","April 1","31.4%","56.6%","12%","21:1","12%","","1,151","843","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/georgia-southern-university-1572","Georgia Southern University","https://premium.usnews.com/best-colleges/georgia-southern-university-1572/overall-rankings","$19,022 (out-of-state), $6,890 (in-state)","17,759","1100-1230","22-26","$46,300","Selective","68%","May 1","26.2%","63.4%","10.4%","21:1","26%","","811","99","","","","","","","","","","","","","180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109","","","","","","","","","","","","","","","","","","","","","","","","143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/louisiana-tech-university-2008","Louisiana Tech University","https://premium.usnews.com/best-colleges/louisiana-tech-university-2008/overall-rankings","$18,558 (out-of-state), $9,645 (in-state)","10,809","810-1080","22-27","$52,400","More selective","65%","rolling","45%","45.3%","9.6%","26:1","32%","","387","92","","","","","","","","","","","","","185","","","","","","","","","","","","145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/north-carolina-at-2905","North Carolina A&T State University","https://premium.usnews.com/best-colleges/north-carolina-at-2905/overall-rankings","$19,822 (out-of-state), $6,612 (in-state)","10,341","930-1090","17-22","$53,400","Less selective","62%","June 30","27.1%","62.3%","10.6%","18:1","17%","","513","231","","","","","","","","","","","","","","","","","","","","","","","","","144","","","","","","","76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","","","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/northern-illinois-university-1737","Northern Illinois University","https://premium.usnews.com/best-colleges/northern-illinois-university-1737/overall-rankings","$14,750 (out-of-state), $14,750 (in-state)","13,454","N/A","19-24","$50,100","Selective","53%","Aug. 1","49.1%","43.1%","7.8%","16:1","21%","","832","258","125","","","","","","","","","","","","168","","","","","","","","","","","","","","","","","","","","","","","","","","144","","","","","","","","","","","","","","","","","","","","45","","","","","","","","","","","213","","","","","","","","","","","","","","135","","","","","","","","","","","","","","","","","","","","","","124","","","","","","","","114","","","","","","","","","","98","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","","","","146","","","","","","","","","","","","","","167","","","","","","","","37","","52","","","","","15","","4","","37","","","","","81","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/middle-tennessee-state-university-3510","Middle Tennessee State University","https://premium.usnews.com/best-colleges/middle-tennessee-state-university-3510/overall-rankings","$28,364 (out-of-state), $9,216 (in-state)","19,523","990-1210","20-25","$43,800","Selective","59%","rolling","45.7%","47.5%","6.8%","18:1","20%","","932","306","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174","","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/jackson-state-2410","Jackson State University","https://premium.usnews.com/best-colleges/jackson-state-2410/overall-rankings","$7,621 (out-of-state), $7,621 (in-state)","6,500","890-1090","17-21","$41,200","Less selective","72%","Aug. 1","38.5%","51.7%","9.8%","17:1","N/A","","370","205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","174","","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/oakland-university-2307","Oakland University","https://premium.usnews.com/best-colleges/oakland-university-2307/overall-rankings","$23,873 (out-of-state), $12,893 (in-state)","15,901","1010-1230","21-27","$48,300","Selective","84%","Aug. 1","37.9%","49.2%","12.9%","20:1","19%","","589","617","179","","","","","","","","","","","","189","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197","","","","","","","","","235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136","","","18","","","","","","","","","","","","","","","","","","","","","","","","","155","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/northern-arizona-university-1082","Northern Arizona University","https://premium.usnews.com/best-colleges/northern-arizona-university-1082/overall-rankings","$25,828 (out-of-state), $11,564 (in-state)","27,086","1030-1220","20-25","$46,200","Selective","81%","rolling","29.7%","54.3%","16%","19:1","40%","","1,132","593","95","","","","","","","","","","","","130","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164","","","","","","","","","112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","135","","","","","","","","","","","","","","108","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/lamar-university-3581","Lamar University","https://premium.usnews.com/best-colleges/lamar-university-3581/overall-rankings","$22,642 (out-of-state), $10,192 (in-state)","9,234","950-1140","18-23","$51,600","Less selective","82%","N/A","32.7%","58.7%","8.6%","18:1","N/A","","478","114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/national-louis-university-1733","National Louis University","https://premium.usnews.com/best-colleges/national-louis-university-1733/overall-rankings","$10,440","1,883","N/A","N/A","$47,600","Less selective","86%","N/A","80.7%","19.3%","< 1%","17:1","25%","","138","153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/liberty-university-10392","Liberty University","https://premium.usnews.com/best-colleges/liberty-university-10392/overall-rankings","$25,276","45,754","1040-1240","21-28","$41,300","Selective","30%","rolling","33.3%","62.7%","4%","18:1","32%","","1,229","1,032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/grand-canyon-university-1074","Grand Canyon University","https://premium.usnews.com/best-colleges/grand-canyon-university-1074/overall-rankings","$17,050","N/A","N/A","N/A","N/A","Less selective","57%","rolling","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/indiana-state-9563","Indiana State University","https://premium.usnews.com/best-colleges/indiana-state-9563/overall-rankings","$19,836 (out-of-state), $9,090 (in-state)","11,591","900-1110","17-23","$46,100","Less selective","85%","Aug. 15","26.6%","63.6%","9.8%","22:1","N/A","","460","224","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","105","","","","","","","","","140","","","","","","","","","","","","","","124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","","","130","","","","","","","","","","","","","","","","","202","","","","","","","","","88","","","","","","","","","","","","","","","92","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/iup-3277","Indiana University of Pennsylvania","https://premium.usnews.com/best-colleges/iup-3277/overall-rankings","$17,299 (out-of-state), $12,979 (in-state)","10,143","910-1100","17-23","$44,200","Less selective","91%","rolling","34.7%","53.7%","11.6%","16:1","39%","","569","109","","","","","","","","","","","","","189","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/prairie-view-am-3630","Prairie View A&M University","https://premium.usnews.com/best-colleges/prairie-view-am-3630/overall-rankings","$24,843 (out-of-state), $10,533 (in-state)","7,986","870-1050","16-20","$56,900","Less selective","79%","June 1","16%","75.6%","8.4%","20:1","13%","","389","96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/morgan-state-2083","Morgan State University","https://premium.usnews.com/best-colleges/morgan-state-2083/overall-rankings","$18,167 (out-of-state), $7,900 (in-state)","6,440","900-1070","16-20","$47,700","Less selective","64%","Feb. 15","46.8%","51.4%","1.8%","13:1","13%","","460","219","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128","","","","","","","","","","","","","","","","","","","","","","","",""
"#230-#301","https://premium.usnews.com/best-colleges/portland-state-3216","Portland State University","https://premium.usnews.com/best-colleges/portland-state-3216/overall-rankings","$27,060 (out-of-state), $9,105 (in-state)","21,725","990-1220","19-25","$47,200","Selective","92%","rolling","31.5%","54.2%","14.3%","18:1","21%","","964","679","133","","","","","","","","","","","","108","","","","","","","","","","","","121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","","","","","","","","","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146","","","","","","","","","","","","","","211","","","","","","","","18","38","52","","","","","","","17","","37","","","16","96","69","","","","","","","","",""
